,Age,Catagory,Size,Color,year,month,day
11939,23.0,1.0,0.0,2.0,2018.0,2.0,23.0
11940,23.0,0.0,0.0,2.0,2021.0,2.0,29.0
11941,23.0,1.0,0.0,1.0,2020.0,4.0,7.0
11942,19.0,1.0,0.0,2.0,2018.0,10.0,11.0
11943,23.0,0.0,0.0,1.0,2019.0,4.0,23.0
11944,21.0,1.0,0.0,2.0,2018.0,12.0,21.0
11945,24.0,0.0,0.0,0.0,2018.0,11.0,7.0
11946,19.0,1.0,0.0,2.0,2019.0,8.0,7.0
11947,20.0,1.0,0.0,0.0,2018.0,7.0,16.0
11948,24.0,1.0,0.0,3.0,2018.0,7.0,19.0
11949,21.0,1.0,0.0,2.0,2022.0,2.0,24.0
11950,19.0,0.0,0.0,3.0,2020.0,4.0,15.0
11951,24.0,0.0,0.0,0.0,2018.0,5.0,4.0
11952,23.0,0.0,0.0,0.0,2020.0,5.0,20.0
11953,19.0,0.0,0.0,0.0,2022.0,2.0,9.0
11954,18.0,1.0,0.0,0.0,2022.0,2.0,23.0
11955,24.0,0.0,0.0,3.0,2022.0,11.0,3.0
11956,24.0,0.0,0.0,1.0,2020.0,4.0,2.0
11957,23.0,1.0,0.0,1.0,2022.0,8.0,24.0
11958,21.0,0.0,0.0,0.0,2018.0,5.0,16.0
11959,23.0,1.0,0.0,3.0,2021.0,4.0,4.0
11960,22.0,0.0,0.0,2.0,2019.0,6.0,18.0
11961,19.0,0.0,0.0,0.0,2020.0,3.0,15.0
11962,22.0,1.0,0.0,0.0,2021.0,5.0,29.0
11963,18.0,0.0,0.0,2.0,2022.0,2.0,26.0
11964,22.0,1.0,0.0,0.0,2022.0,5.0,19.0
11965,19.0,0.0,0.0,3.0,2020.0,10.0,23.0
11966,18.0,0.0,0.0,0.0,2018.0,11.0,6.0
11967,22.0,0.0,0.0,0.0,2022.0,11.0,11.0
11968,23.0,0.0,0.0,0.0,2022.0,3.0,26.0
11969,24.0,1.0,0.0,0.0,2020.0,6.0,16.0
11970,24.0,1.0,0.0,0.0,2019.0,11.0,27.0
11971,24.0,0.0,0.0,3.0,2022.0,3.0,3.0
11972,19.0,1.0,0.0,2.0,2021.0,9.0,21.0
11973,21.0,1.0,0.0,2.0,2022.0,6.0,1.0
11974,23.0,0.0,0.0,1.0,2019.0,7.0,27.0
11975,18.0,0.0,0.0,2.0,2020.0,1.0,8.0
11976,21.0,1.0,0.0,1.0,2020.0,1.0,11.0
11977,23.0,1.0,0.0,0.0,2021.0,6.0,4.0
11978,22.0,0.0,0.0,3.0,2021.0,8.0,11.0
11979,22.0,0.0,0.0,1.0,2018.0,6.0,11.0
11980,21.0,0.0,0.0,2.0,2022.0,5.0,12.0
11981,22.0,1.0,0.0,2.0,2019.0,5.0,23.0
11982,18.0,0.0,0.0,2.0,2022.0,8.0,23.0
11983,19.0,0.0,0.0,0.0,2022.0,2.0,11.0
11984,18.0,0.0,0.0,3.0,2018.0,11.0,13.0
11985,24.0,0.0,0.0,2.0,2018.0,12.0,5.0
11986,23.0,0.0,0.0,3.0,2022.0,4.0,8.0
11987,21.0,1.0,0.0,3.0,2020.0,10.0,4.0
11988,24.0,0.0,0.0,1.0,2021.0,9.0,13.0
11989,21.0,1.0,0.0,0.0,2022.0,8.0,15.0
11990,24.0,1.0,0.0,0.0,2020.0,3.0,6.0
11991,24.0,0.0,0.0,1.0,2019.0,2.0,19.0
11992,23.0,1.0,0.0,2.0,2021.0,7.0,23.0
11993,19.0,1.0,0.0,2.0,2022.0,6.0,4.0
11994,23.0,1.0,0.0,0.0,2022.0,9.0,5.0
11995,23.0,1.0,0.0,0.0,2020.0,1.0,24.0
11996,21.0,0.0,0.0,1.0,2021.0,5.0,15.0
11997,19.0,1.0,0.0,1.0,2020.0,2.0,22.0
11998,23.0,1.0,0.0,0.0,2021.0,9.0,9.0
11999,23.0,1.0,0.0,2.0,2019.0,10.0,24.0
12000,21.0,1.0,0.0,1.0,2018.0,5.0,17.0
12001,22.0,0.0,0.0,1.0,2021.0,12.0,20.0
12002,22.0,1.0,0.0,3.0,2020.0,11.0,9.0
12003,22.0,1.0,0.0,0.0,2019.0,5.0,5.0
12004,19.0,1.0,0.0,2.0,2022.0,12.0,21.0
12005,18.0,0.0,0.0,2.0,2021.0,3.0,17.0
12006,23.0,1.0,0.0,1.0,2022.0,4.0,14.0
12007,18.0,0.0,0.0,3.0,2022.0,7.0,7.0
12008,21.0,0.0,0.0,1.0,2022.0,8.0,30.0
12009,22.0,0.0,0.0,1.0,2019.0,5.0,18.0
12010,19.0,1.0,0.0,1.0,2019.0,6.0,10.0
12011,23.0,1.0,0.0,0.0,2022.0,5.0,11.0
12012,21.0,1.0,0.0,0.0,2019.0,10.0,27.0
12013,23.0,0.0,0.0,3.0,2022.0,11.0,12.0
12014,22.0,1.0,0.0,2.0,2020.0,6.0,23.0
12015,22.0,1.0,0.0,1.0,2022.0,5.0,16.0
12016,24.0,0.0,0.0,1.0,2020.0,3.0,5.0
12017,19.0,1.0,0.0,1.0,2019.0,6.0,23.0
12018,23.0,1.0,0.0,2.0,2022.0,10.0,12.0
12019,20.0,0.0,0.0,0.0,2020.0,6.0,23.0
12020,20.0,0.0,0.0,2.0,2019.0,11.0,19.0
12021,22.0,0.0,0.0,3.0,2020.0,5.0,4.0
12022,21.0,0.0,0.0,2.0,2022.0,5.0,30.0
12023,18.0,0.0,0.0,3.0,2021.0,5.0,16.0
12024,21.0,0.0,0.0,0.0,2018.0,12.0,7.0
12025,23.0,1.0,0.0,0.0,2018.0,10.0,9.0
12026,22.0,0.0,0.0,0.0,2022.0,11.0,3.0
12027,24.0,0.0,0.0,0.0,2022.0,11.0,14.0
12028,20.0,1.0,0.0,0.0,2020.0,7.0,22.0
12029,18.0,1.0,0.0,0.0,2021.0,1.0,24.0
12030,23.0,0.0,0.0,0.0,2022.0,5.0,19.0
12031,23.0,0.0,0.0,3.0,2020.0,7.0,4.0
12032,23.0,1.0,0.0,2.0,2021.0,1.0,16.0
12033,22.0,1.0,0.0,0.0,2022.0,5.0,3.0
12034,18.0,1.0,0.0,0.0,2022.0,5.0,29.0
12035,23.0,0.0,0.0,1.0,2022.0,9.0,26.0
12036,23.0,0.0,0.0,3.0,2019.0,4.0,6.0
12037,20.0,0.0,0.0,3.0,2022.0,12.0,13.0
12038,24.0,1.0,0.0,2.0,2022.0,11.0,19.0
12039,24.0,0.0,0.0,3.0,2021.0,4.0,6.0
12040,21.0,1.0,0.0,0.0,2018.0,11.0,26.0
12041,24.0,0.0,0.0,0.0,2020.0,9.0,15.0
12042,21.0,0.0,0.0,3.0,2021.0,8.0,23.0
12043,18.0,0.0,0.0,0.0,2018.0,1.0,13.0
12044,22.0,1.0,0.0,0.0,2022.0,12.0,9.0
12045,20.0,1.0,0.0,0.0,2022.0,12.0,6.0
12046,20.0,0.0,0.0,1.0,2022.0,5.0,30.0
12047,18.0,1.0,0.0,3.0,2022.0,3.0,3.0
12048,24.0,1.0,0.0,3.0,2019.0,5.0,12.0
12049,23.0,0.0,0.0,0.0,2021.0,5.0,8.0
12050,18.0,1.0,0.0,2.0,2019.0,3.0,23.0
12051,19.0,0.0,0.0,2.0,2022.0,2.0,15.0
12052,22.0,0.0,0.0,0.0,2019.0,3.0,9.0
12053,18.0,1.0,0.0,1.0,2019.0,2.0,14.0
12054,24.0,1.0,0.0,2.0,2019.0,2.0,6.0
12055,23.0,0.0,0.0,0.0,2022.0,5.0,19.0
12056,20.0,1.0,0.0,2.0,2018.0,3.0,22.0
12057,21.0,1.0,0.0,0.0,2021.0,1.0,28.0
12058,20.0,0.0,0.0,3.0,2020.0,5.0,18.0
12059,20.0,0.0,0.0,1.0,2022.0,9.0,24.0
12060,19.0,1.0,0.0,1.0,2021.0,7.0,10.0
12061,20.0,1.0,0.0,2.0,2020.0,9.0,3.0
12062,22.0,1.0,0.0,1.0,2022.0,10.0,13.0
12063,24.0,0.0,0.0,2.0,2020.0,12.0,8.0
12064,20.0,0.0,0.0,0.0,2021.0,12.0,2.0
12065,19.0,1.0,0.0,0.0,2021.0,12.0,15.0
12066,24.0,0.0,0.0,2.0,2019.0,7.0,1.0
12067,19.0,1.0,0.0,1.0,2018.0,6.0,16.0
12068,18.0,0.0,0.0,3.0,2021.0,1.0,23.0
12069,22.0,0.0,0.0,0.0,2019.0,11.0,9.0
12070,18.0,0.0,0.0,0.0,2019.0,6.0,30.0
12071,23.0,0.0,0.0,3.0,2020.0,8.0,26.0
12072,22.0,1.0,0.0,2.0,2021.0,5.0,2.0
12073,18.0,0.0,0.0,1.0,2021.0,1.0,14.0
12074,22.0,1.0,0.0,2.0,2018.0,12.0,14.0
12075,18.0,1.0,0.0,1.0,2022.0,10.0,6.0
12076,23.0,0.0,0.0,0.0,2019.0,11.0,20.0
12077,24.0,1.0,0.0,1.0,2019.0,3.0,18.0
12078,22.0,0.0,0.0,0.0,2020.0,3.0,13.0
12079,24.0,1.0,0.0,3.0,2021.0,1.0,11.0
12080,18.0,0.0,0.0,0.0,2022.0,1.0,7.0
12081,24.0,0.0,0.0,1.0,2019.0,12.0,8.0
12082,19.0,1.0,0.0,3.0,2019.0,1.0,20.0
12083,18.0,0.0,0.0,2.0,2018.0,3.0,27.0
12084,19.0,0.0,0.0,1.0,2021.0,8.0,28.0
12085,22.0,1.0,0.0,2.0,2019.0,2.0,23.0
12086,21.0,0.0,0.0,0.0,2020.0,1.0,22.0
12087,19.0,0.0,0.0,1.0,2020.0,2.0,2.0
12088,22.0,1.0,0.0,3.0,2021.0,1.0,21.0
12089,23.0,1.0,0.0,2.0,2021.0,9.0,6.0
12090,19.0,1.0,0.0,1.0,2022.0,8.0,27.0
12091,20.0,0.0,0.0,0.0,2018.0,6.0,8.0
12092,20.0,1.0,0.0,0.0,2020.0,8.0,12.0
12093,21.0,1.0,0.0,3.0,2021.0,8.0,15.0
12094,18.0,1.0,0.0,3.0,2022.0,1.0,13.0
12095,18.0,0.0,0.0,0.0,2022.0,4.0,28.0
12096,24.0,0.0,0.0,1.0,2022.0,2.0,29.0
12097,18.0,1.0,0.0,0.0,2020.0,12.0,30.0
12098,21.0,0.0,0.0,1.0,2018.0,7.0,16.0
12099,22.0,1.0,0.0,1.0,2021.0,6.0,14.0
12100,18.0,1.0,0.0,3.0,2019.0,7.0,27.0
12101,20.0,1.0,0.0,1.0,2022.0,3.0,15.0
12102,22.0,1.0,0.0,3.0,2022.0,11.0,1.0
12103,20.0,1.0,0.0,0.0,2020.0,6.0,6.0
12104,18.0,0.0,0.0,2.0,2021.0,10.0,7.0
12105,20.0,1.0,0.0,2.0,2022.0,2.0,24.0
12106,18.0,0.0,0.0,2.0,2019.0,12.0,20.0
12107,19.0,0.0,0.0,3.0,2021.0,5.0,16.0
12108,22.0,1.0,0.0,0.0,2021.0,1.0,25.0
12109,20.0,1.0,0.0,1.0,2022.0,7.0,24.0
12110,20.0,0.0,0.0,1.0,2019.0,4.0,13.0
12111,18.0,1.0,0.0,2.0,2020.0,5.0,19.0
12112,18.0,0.0,0.0,2.0,2022.0,12.0,22.0
12113,20.0,1.0,0.0,3.0,2019.0,8.0,22.0
12114,22.0,1.0,0.0,2.0,2020.0,3.0,29.0
12115,20.0,1.0,0.0,0.0,2021.0,6.0,19.0
12116,20.0,1.0,0.0,1.0,2021.0,9.0,25.0
12117,20.0,0.0,0.0,0.0,2022.0,5.0,4.0
12118,23.0,1.0,0.0,2.0,2019.0,10.0,3.0
12119,24.0,1.0,0.0,2.0,2021.0,1.0,5.0
12120,19.0,1.0,0.0,1.0,2020.0,3.0,11.0
12121,19.0,1.0,0.0,2.0,2020.0,11.0,7.0
12122,19.0,0.0,0.0,3.0,2018.0,4.0,24.0
12123,22.0,1.0,0.0,0.0,2020.0,6.0,7.0
12124,21.0,0.0,0.0,3.0,2019.0,6.0,10.0
12125,21.0,1.0,0.0,3.0,2019.0,3.0,12.0
12126,24.0,1.0,0.0,0.0,2020.0,1.0,13.0
12127,21.0,1.0,0.0,1.0,2021.0,5.0,2.0
12128,19.0,1.0,0.0,2.0,2020.0,2.0,21.0
12129,22.0,1.0,0.0,2.0,2022.0,4.0,12.0
12130,20.0,0.0,0.0,1.0,2021.0,2.0,9.0
12131,24.0,1.0,0.0,0.0,2019.0,7.0,6.0
12132,21.0,1.0,0.0,0.0,2022.0,1.0,13.0
12133,22.0,0.0,0.0,3.0,2021.0,12.0,28.0
12134,20.0,0.0,0.0,0.0,2021.0,3.0,8.0
12135,24.0,1.0,0.0,1.0,2021.0,3.0,1.0
12136,23.0,0.0,0.0,0.0,2020.0,1.0,27.0
12137,23.0,1.0,0.0,1.0,2022.0,6.0,17.0
12138,23.0,1.0,0.0,0.0,2021.0,6.0,4.0
12139,23.0,1.0,0.0,0.0,2022.0,10.0,7.0
12140,23.0,0.0,0.0,2.0,2019.0,5.0,13.0
12141,24.0,1.0,0.0,2.0,2021.0,11.0,3.0
12142,22.0,0.0,0.0,1.0,2021.0,8.0,24.0
12143,19.0,1.0,0.0,2.0,2021.0,5.0,20.0
12144,21.0,1.0,0.0,2.0,2021.0,3.0,13.0
12145,23.0,0.0,0.0,0.0,2022.0,6.0,4.0
12146,20.0,0.0,0.0,1.0,2020.0,3.0,24.0
12147,18.0,1.0,0.0,0.0,2022.0,8.0,28.0
12148,18.0,0.0,0.0,2.0,2021.0,6.0,22.0
12149,22.0,0.0,0.0,2.0,2022.0,9.0,15.0
12150,18.0,0.0,0.0,0.0,2020.0,8.0,20.0
12151,23.0,0.0,0.0,1.0,2022.0,7.0,23.0
12152,20.0,0.0,0.0,0.0,2021.0,3.0,14.0
12153,22.0,0.0,0.0,3.0,2019.0,2.0,6.0
12154,21.0,1.0,0.0,3.0,2019.0,3.0,20.0
12155,18.0,0.0,0.0,0.0,2019.0,12.0,29.0
12156,18.0,1.0,0.0,3.0,2019.0,12.0,23.0
12157,21.0,0.0,0.0,0.0,2019.0,7.0,25.0
12158,18.0,1.0,0.0,0.0,2020.0,4.0,4.0
12159,24.0,1.0,0.0,2.0,2022.0,8.0,11.0
12160,18.0,0.0,0.0,2.0,2022.0,3.0,21.0
12161,21.0,0.0,0.0,1.0,2021.0,10.0,24.0
12162,19.0,1.0,0.0,0.0,2021.0,4.0,16.0
12163,18.0,1.0,0.0,0.0,2022.0,4.0,23.0
12164,23.0,1.0,0.0,3.0,2021.0,1.0,30.0
12165,22.0,1.0,0.0,3.0,2019.0,11.0,24.0
12166,19.0,0.0,0.0,0.0,2022.0,4.0,13.0
12167,21.0,0.0,0.0,3.0,2021.0,7.0,28.0
12168,23.0,1.0,0.0,0.0,2020.0,6.0,27.0
12169,19.0,1.0,0.0,1.0,2019.0,2.0,17.0
12170,19.0,0.0,0.0,3.0,2020.0,4.0,11.0
12171,24.0,1.0,0.0,1.0,2022.0,7.0,20.0
12172,19.0,0.0,0.0,0.0,2019.0,3.0,10.0
12173,19.0,1.0,0.0,3.0,2020.0,7.0,22.0
12174,20.0,0.0,0.0,0.0,2021.0,7.0,3.0
12175,20.0,0.0,0.0,3.0,2020.0,8.0,17.0
12176,23.0,0.0,0.0,0.0,2021.0,11.0,20.0
12177,24.0,0.0,0.0,0.0,2022.0,9.0,6.0
12178,21.0,1.0,0.0,0.0,2022.0,8.0,20.0
12179,21.0,1.0,0.0,1.0,2021.0,1.0,22.0
12180,19.0,0.0,0.0,1.0,2018.0,4.0,8.0
12181,18.0,0.0,0.0,0.0,2018.0,3.0,28.0
12182,23.0,1.0,0.0,0.0,2021.0,2.0,2.0
12183,21.0,0.0,0.0,0.0,2022.0,3.0,1.0
12184,23.0,1.0,0.0,2.0,2019.0,6.0,20.0
12185,18.0,1.0,0.0,2.0,2022.0,5.0,22.0
12186,24.0,0.0,0.0,2.0,2020.0,12.0,21.0
12187,21.0,1.0,0.0,2.0,2022.0,8.0,21.0
12188,20.0,0.0,0.0,0.0,2018.0,11.0,26.0
12189,22.0,0.0,0.0,1.0,2021.0,12.0,30.0
12190,22.0,0.0,0.0,0.0,2020.0,5.0,23.0
12191,20.0,1.0,0.0,1.0,2021.0,4.0,23.0
12192,19.0,0.0,0.0,2.0,2020.0,11.0,3.0
12193,23.0,1.0,0.0,1.0,2019.0,8.0,25.0
12194,24.0,0.0,0.0,0.0,2022.0,3.0,11.0
12195,22.0,0.0,0.0,1.0,2019.0,10.0,15.0
12196,20.0,1.0,0.0,2.0,2019.0,12.0,25.0
12197,20.0,1.0,0.0,2.0,2022.0,2.0,14.0
12198,24.0,0.0,0.0,2.0,2019.0,8.0,22.0
12199,19.0,0.0,0.0,0.0,2019.0,9.0,13.0
12200,20.0,0.0,0.0,2.0,2020.0,6.0,4.0
12201,19.0,1.0,0.0,1.0,2019.0,7.0,22.0
12202,22.0,0.0,0.0,0.0,2018.0,7.0,23.0
12203,23.0,1.0,0.0,0.0,2021.0,8.0,3.0
12204,20.0,0.0,0.0,0.0,2021.0,4.0,28.0
12205,22.0,1.0,0.0,1.0,2019.0,7.0,24.0
12206,18.0,0.0,0.0,0.0,2021.0,11.0,29.0
12207,22.0,1.0,0.0,0.0,2019.0,4.0,2.0
12208,22.0,1.0,0.0,3.0,2022.0,3.0,19.0
12209,23.0,1.0,0.0,1.0,2019.0,2.0,28.0
12210,22.0,1.0,0.0,2.0,2021.0,1.0,22.0
12211,19.0,1.0,0.0,0.0,2022.0,11.0,16.0
12212,22.0,1.0,0.0,0.0,2021.0,4.0,15.0
12213,22.0,1.0,0.0,0.0,2022.0,9.0,6.0
12214,20.0,0.0,0.0,3.0,2021.0,8.0,23.0
12215,23.0,0.0,0.0,0.0,2021.0,7.0,19.0
12216,22.0,1.0,0.0,1.0,2020.0,7.0,2.0
12217,21.0,0.0,0.0,1.0,2022.0,2.0,27.0
12218,20.0,1.0,0.0,3.0,2020.0,4.0,29.0
12219,18.0,0.0,0.0,0.0,2019.0,1.0,27.0
12220,22.0,1.0,0.0,2.0,2022.0,4.0,18.0
12221,19.0,1.0,0.0,2.0,2020.0,5.0,18.0
12222,19.0,0.0,0.0,3.0,2022.0,6.0,20.0
12223,20.0,0.0,0.0,1.0,2021.0,3.0,19.0
12224,24.0,0.0,0.0,0.0,2020.0,11.0,15.0
12225,24.0,0.0,0.0,2.0,2020.0,11.0,16.0
12226,18.0,1.0,0.0,0.0,2021.0,7.0,13.0
12227,24.0,1.0,0.0,2.0,2018.0,2.0,1.0
12228,20.0,1.0,0.0,3.0,2022.0,11.0,6.0
12229,24.0,0.0,0.0,1.0,2019.0,12.0,19.0
12230,19.0,0.0,0.0,3.0,2020.0,8.0,19.0
12231,20.0,0.0,0.0,3.0,2021.0,2.0,11.0
12232,20.0,1.0,0.0,1.0,2018.0,4.0,7.0
12233,21.0,0.0,0.0,2.0,2022.0,8.0,17.0
12234,21.0,0.0,0.0,1.0,2022.0,1.0,3.0
12235,23.0,0.0,0.0,0.0,2020.0,9.0,23.0
12236,18.0,1.0,0.0,1.0,2021.0,2.0,15.0
12237,24.0,1.0,0.0,2.0,2019.0,4.0,9.0
12238,21.0,0.0,0.0,2.0,2022.0,7.0,26.0
12239,23.0,1.0,0.0,0.0,2020.0,5.0,16.0
12240,18.0,0.0,0.0,0.0,2019.0,12.0,5.0
12241,23.0,1.0,0.0,2.0,2019.0,11.0,17.0
12242,24.0,0.0,0.0,1.0,2022.0,1.0,7.0
12243,18.0,0.0,0.0,0.0,2019.0,12.0,22.0
12244,18.0,1.0,0.0,0.0,2022.0,3.0,14.0
12245,24.0,1.0,0.0,0.0,2021.0,12.0,19.0
12246,18.0,0.0,0.0,2.0,2021.0,12.0,6.0
12247,18.0,1.0,0.0,0.0,2022.0,5.0,14.0
12248,19.0,1.0,0.0,1.0,2022.0,1.0,14.0
12249,22.0,0.0,0.0,2.0,2021.0,9.0,26.0
12250,18.0,0.0,0.0,0.0,2019.0,6.0,25.0
12251,21.0,0.0,0.0,2.0,2021.0,6.0,13.0
12252,22.0,1.0,0.0,1.0,2021.0,5.0,7.0
12253,18.0,1.0,0.0,3.0,2019.0,7.0,20.0
12254,22.0,0.0,0.0,1.0,2022.0,8.0,30.0
12255,20.0,1.0,0.0,0.0,2022.0,5.0,11.0
12256,18.0,0.0,0.0,0.0,2022.0,2.0,9.0
12257,20.0,1.0,0.0,0.0,2018.0,1.0,17.0
12258,18.0,0.0,0.0,2.0,2022.0,7.0,28.0
12259,23.0,1.0,0.0,2.0,2021.0,8.0,4.0
12260,24.0,0.0,0.0,1.0,2021.0,6.0,22.0
12261,21.0,0.0,0.0,1.0,2020.0,9.0,9.0
12262,23.0,0.0,0.0,1.0,2018.0,7.0,3.0
12263,23.0,0.0,0.0,1.0,2021.0,3.0,8.0
12264,20.0,1.0,0.0,3.0,2018.0,12.0,27.0
12265,18.0,0.0,0.0,3.0,2018.0,2.0,3.0
12266,22.0,0.0,0.0,2.0,2022.0,7.0,10.0
12267,18.0,1.0,0.0,1.0,2019.0,5.0,29.0
12268,23.0,0.0,0.0,0.0,2022.0,4.0,1.0
12269,18.0,0.0,0.0,3.0,2020.0,7.0,19.0
12270,21.0,1.0,0.0,1.0,2018.0,6.0,26.0
12271,18.0,0.0,0.0,1.0,2021.0,2.0,4.0
12272,18.0,1.0,0.0,1.0,2019.0,4.0,14.0
12273,24.0,1.0,0.0,2.0,2022.0,7.0,30.0
12274,19.0,1.0,0.0,3.0,2018.0,9.0,15.0
12275,18.0,1.0,0.0,0.0,2021.0,11.0,14.0
12276,20.0,1.0,0.0,1.0,2018.0,4.0,1.0
12277,22.0,0.0,0.0,0.0,2018.0,2.0,20.0
12278,23.0,1.0,0.0,0.0,2022.0,1.0,15.0
12279,22.0,1.0,0.0,2.0,2021.0,7.0,6.0
12280,20.0,1.0,0.0,1.0,2021.0,6.0,3.0
12281,24.0,1.0,0.0,0.0,2019.0,12.0,22.0
12282,18.0,1.0,0.0,3.0,2022.0,3.0,5.0
12283,24.0,1.0,0.0,0.0,2022.0,3.0,26.0
12284,18.0,1.0,0.0,3.0,2022.0,7.0,12.0
12285,21.0,0.0,0.0,0.0,2021.0,12.0,9.0
12286,19.0,0.0,0.0,1.0,2022.0,4.0,27.0
12287,19.0,1.0,0.0,0.0,2022.0,4.0,28.0
12288,22.0,0.0,0.0,0.0,2021.0,4.0,19.0
12289,22.0,0.0,0.0,0.0,2019.0,3.0,10.0
12290,20.0,0.0,0.0,2.0,2021.0,1.0,6.0
12291,20.0,0.0,0.0,0.0,2019.0,7.0,5.0
12292,20.0,0.0,0.0,0.0,2021.0,10.0,23.0
12293,22.0,1.0,0.0,1.0,2019.0,5.0,2.0
12294,20.0,0.0,0.0,0.0,2022.0,12.0,1.0
12295,23.0,0.0,0.0,1.0,2021.0,9.0,4.0
12296,22.0,0.0,0.0,2.0,2019.0,11.0,11.0
12297,19.0,1.0,0.0,1.0,2021.0,6.0,26.0
12298,18.0,1.0,0.0,1.0,2020.0,1.0,9.0
12299,22.0,1.0,0.0,3.0,2022.0,5.0,30.0
12300,18.0,0.0,0.0,1.0,2022.0,9.0,16.0
12301,18.0,0.0,0.0,0.0,2020.0,5.0,11.0
12302,24.0,1.0,0.0,3.0,2019.0,1.0,27.0
12303,23.0,0.0,0.0,0.0,2020.0,1.0,13.0
12304,21.0,0.0,0.0,0.0,2022.0,6.0,24.0
12305,20.0,0.0,0.0,0.0,2019.0,5.0,21.0
12306,20.0,1.0,0.0,2.0,2022.0,9.0,7.0
12307,18.0,1.0,0.0,1.0,2020.0,4.0,4.0
12308,22.0,1.0,0.0,0.0,2018.0,3.0,21.0
12309,22.0,1.0,0.0,2.0,2022.0,10.0,29.0
12310,18.0,0.0,0.0,0.0,2022.0,6.0,8.0
12311,20.0,0.0,0.0,1.0,2021.0,7.0,11.0
12312,18.0,1.0,0.0,2.0,2020.0,1.0,18.0
12313,20.0,0.0,0.0,0.0,2019.0,2.0,7.0
12314,18.0,1.0,0.0,2.0,2020.0,9.0,14.0
12315,23.0,1.0,0.0,3.0,2018.0,1.0,18.0
12316,18.0,0.0,0.0,1.0,2018.0,10.0,14.0
12317,24.0,0.0,0.0,2.0,2020.0,8.0,27.0
12318,21.0,1.0,0.0,0.0,2020.0,3.0,18.0
12319,18.0,1.0,0.0,0.0,2018.0,12.0,24.0
12320,23.0,0.0,0.0,0.0,2018.0,10.0,6.0
12321,22.0,1.0,0.0,0.0,2022.0,7.0,9.0
12322,24.0,1.0,0.0,0.0,2022.0,10.0,22.0
12323,21.0,0.0,0.0,0.0,2020.0,2.0,15.0
12324,22.0,1.0,0.0,3.0,2021.0,3.0,22.0
12325,23.0,1.0,0.0,2.0,2020.0,3.0,27.0
12326,20.0,0.0,0.0,2.0,2020.0,8.0,15.0
12327,22.0,1.0,0.0,0.0,2020.0,12.0,1.0
12328,22.0,0.0,0.0,1.0,2019.0,6.0,19.0
12329,22.0,1.0,0.0,0.0,2022.0,5.0,23.0
12330,24.0,0.0,0.0,3.0,2020.0,9.0,11.0
12331,19.0,0.0,0.0,0.0,2019.0,3.0,17.0
12332,20.0,0.0,0.0,1.0,2018.0,7.0,13.0
12333,23.0,0.0,0.0,2.0,2022.0,8.0,5.0
12334,21.0,1.0,0.0,2.0,2021.0,7.0,15.0
12335,19.0,0.0,0.0,1.0,2019.0,4.0,30.0
12336,19.0,0.0,0.0,2.0,2022.0,9.0,13.0
12337,23.0,0.0,0.0,3.0,2021.0,5.0,15.0
12338,22.0,0.0,0.0,1.0,2021.0,5.0,17.0
12339,22.0,1.0,0.0,1.0,2020.0,5.0,19.0
12340,18.0,0.0,0.0,2.0,2020.0,9.0,14.0
12341,22.0,0.0,0.0,0.0,2020.0,5.0,8.0
12342,23.0,0.0,0.0,0.0,2021.0,1.0,27.0
12343,18.0,1.0,0.0,0.0,2022.0,3.0,15.0
12344,20.0,0.0,0.0,2.0,2019.0,1.0,10.0
12345,18.0,0.0,0.0,2.0,2020.0,12.0,30.0
12346,19.0,0.0,0.0,1.0,2019.0,3.0,4.0
12347,19.0,0.0,0.0,3.0,2019.0,12.0,16.0
12348,24.0,0.0,0.0,2.0,2018.0,11.0,7.0
12349,23.0,1.0,0.0,1.0,2022.0,10.0,29.0
12350,23.0,0.0,0.0,2.0,2019.0,1.0,9.0
12351,24.0,1.0,0.0,0.0,2022.0,11.0,1.0
12352,20.0,0.0,0.0,0.0,2019.0,6.0,17.0
12353,23.0,0.0,0.0,1.0,2022.0,11.0,4.0
12354,21.0,1.0,0.0,3.0,2022.0,7.0,24.0
12355,24.0,0.0,0.0,3.0,2020.0,7.0,6.0
12356,20.0,0.0,0.0,0.0,2022.0,4.0,7.0
12357,22.0,1.0,0.0,1.0,2020.0,12.0,17.0
12358,20.0,0.0,0.0,0.0,2018.0,10.0,15.0
12359,21.0,1.0,0.0,0.0,2021.0,4.0,8.0
12360,18.0,0.0,0.0,3.0,2020.0,4.0,11.0
12361,24.0,0.0,0.0,1.0,2021.0,3.0,24.0
12362,20.0,0.0,0.0,0.0,2021.0,11.0,12.0
12363,18.0,1.0,0.0,0.0,2019.0,8.0,9.0
12364,23.0,0.0,0.0,1.0,2021.0,12.0,2.0
12365,21.0,0.0,0.0,0.0,2019.0,4.0,30.0
12366,21.0,1.0,0.0,1.0,2020.0,9.0,10.0
12367,24.0,1.0,0.0,0.0,2022.0,9.0,11.0
12368,23.0,0.0,0.0,3.0,2021.0,8.0,9.0
12369,20.0,1.0,0.0,0.0,2020.0,2.0,11.0
12370,21.0,1.0,0.0,1.0,2021.0,9.0,10.0
12371,21.0,0.0,0.0,3.0,2022.0,3.0,17.0
12372,18.0,1.0,0.0,1.0,2022.0,1.0,16.0
12373,23.0,0.0,0.0,3.0,2022.0,12.0,5.0
12374,22.0,1.0,0.0,0.0,2021.0,10.0,23.0
